book_id,similar_books,publication_year,title,writers,illustrators,contributors,editors,translators
64735,"['256151', '377991', '237192', '10533438', '133177', '93246', '214140', '367625', '523791', '29595', '274161', '215', '332821', '177049']",1976.0,The Gypsy's Curse,"['13996', '278189']",[],[],[],[]
64737,"['363074', '1490104', '23843', '11954568', '32327486', '6020071', '287871', '12303300', '28212816', '2583561', '152187', '15882244', '13157034', '5661348', '15735752', '1122004', '219776', '944600']",2005.0,Grave Intent,['36521'],[],[],[],[]
159299,"['162307', '166861', '327938', '1602182', '659623', '124832', '10882307', '8734344', '24691', '399839', '2197804', '327998', '257904', '35705', '129506', '8573445', '537781', '218949']",2002.0,KnitLit: Sweaters and Their Stories...and Other Writing About Knitting,['92358'],[],[],['92357'],[]
190075,"['243725', '354421', '2728', '154293', '818170', '245273', '337123', '319006', '135758', '7193520', '1062437', '5597902', '753804', '1550712', '72012', '38860', '20671']",2002.0,"Emergence: The Connected Lives of Ants, Brains, Cities and Software",['1563'],[],[],[],[]
211619,"['1976271', '568637', '568636', '354516', '354514', '568633', '1917292', '354515', '1598619', '3002369', '422026', '354519', '1103076', '568635', '6339172']",2004.0,"Spin Control (Royally Jacked, #2)","['26099', '179791']",[],[],[],[]
179171,"['71300', '122447']",1970.0,The Red Sea Sharks,['2802356'],[],[],[],[]
179175,[],2003.0,"The Werewolf's Touch (Voodoo Moon, #2)",['104390'],[],[],[],[]
598194,"['28134', '156193', '409963', '93246', '118345', '21535472', '219376', '657629', '78466', '12570', '9901494', '33300', '16699', '63692', '9619', '22585', '12943902', '171066']",1973.0,Welcome to the Monkey House (Dell #9478),['2778055'],[],[],[],[]
94465,[],1987.0,"Raymond Roussel: Life, Death and Works (Atlas Anthology, No 4)",['116236'],[],[],"['54323', '52258']","['41703', '225207', '4032322', '628', '667518', '4463085', '23788', '4463086']"
1553915,[],1998.0,The Last Cowboy,['28357'],[],[],[],[]
161719,[],1978.0,The Notebooks of F. Scott Fitzgerald,"['3190', '7222053']",[],[],[],[]
350382,[],2002.0,White-Collar Sweatshop: The Deterioration of Work and Its Rewards in Corporate America,['201013'],[],[],[],[]
735510,[],1969.0,"The Two Sieges of Rhodes, 1480-1522",['390151'],[],[],[],[]
999603,"['648279', '13167059', '16056128', '648297', '10799714', '516199', '6329095', '91707', '269943', '17675', '236856', '859858', '12567891', '12031639', '695785', '17350889', '14359357', '6556748']",1987.0,The Desert Smells Like Rain: A Naturalist in Papago Indian Country,['133039'],[],[],[],[]
441988,[],2001.0,Revenge is Best Served Cold,"['117887', '248692']",[],[],[],[]
528204,[],2006.0,"The New Testament Code: The Cup of the Lord, the Damascus Covenant and the Blood of Christ",['320776'],[],[],[],[]
441980,[],2006.0,Bedded for Revenge,['181368'],[],[],[],[]
271512,[],,Lands' End Business Attire for Women: Mastering the New ABCs of What to Wear to Work,"['158285', '53126']",[],[],[],[]
147477,[],2001.0,Orwell: Wintry Conscience of a Generation,['6853'],[],[],[],[]
770950,[],1997.0,Evolutionary Game Theory,['8399330'],[],[],[],[]
551358,[],1943.0,"History of Rome, VII, Books 26-27 (Loeb Classical Library No. 367)",['14577687'],[],[],[],['1375334']
551357,[],1988.0,"Greek Lyric, Volume II: Anacreon, Anacreontea, Choral Lyric from Olympus to Alcman",['302994'],[],[],[],[]
593080,"['633936', '639647', '919219', '2288443', '431742', '909803', '6457029', '3457585', '2288293', '11864195', '179014', '280367', '278055', '6571190']",2003.0,"Emma's Gift (The Wortham Family Series, #2)",['153568'],[],[],[],[]
77605,"['832487', '76759', '2045', '37284', '1097453', '281419', '619824', '48115']",1995.0,"The Final Deduction (Nero Wolfe, #35)",['41112'],[],[],[],[]
77607,"['77119', '39508', '652059', '2045', '527873', '1994971', '1097453']",1993.0,"Homicide Trinity (Nero Wolfe, #36)",['41112'],[],[],[],[]
77606,"['832487', '849313', '786920', '272537', '852505', '76637', '105711', '4446214', '39508', '467079', '103204', '1865751']",1995.0,"The Golden Spiders (Nero Wolfe, #22)",['41112'],[],[],[],[]
77601,"['77119', '1990334', '484527', '2390076', '140780']",,"Death Times Three (Nero Wolfe, #47)",['41112'],[],[],[],[]
77600,"['77119', '39508', '2045', '1990334', '414387']",1995.0,"Death of a Dude (Nero Wolfe, #44)",['41112'],[],[],[],[]
77603,"['832487', '2053', '39508', '620694', '867622', '468713', '1387577']",1995.0,"The Father Hunt (Nero Wolfe, #43)",['41112'],[],[],[],[]
77602,"['77119', '2045', '652059', '380558', '434228']",,"The Doorbell Rang (Nero Wolfe, #41)",['41112'],[],[],[],[]
77609,"['832487', '437856', '1946070', '567073', '498490', '957054', '2008348', '949699', '309434', '23398655', '122555', '994740', '1360734', '298357', '83411']",1995.0,"The League of Frightened Men (Nero Wolfe, #2)",['41112'],[],[],[],[]
77608,"['832487', '76761', '548806', '383200', '69625', '1097446', '867622', '99248', '246231', '1951436', '6468909']",1995.0,"In the Best Families (Nero Wolfe, #17)",['41112'],[],[],[],[]
55425,[],,Iwo Jima,['31237'],[],[],[],[]
33003,"['136976', '398440', '854647', '12892387', '1390895', '281263', '100253', '1107329', '910219', '171464', '13237662', '560926', '83916', '57538', '17572514', '141063', '608882']",,A Weekend to Change Your Life: Find Your Authentic Self After a Lifetime of Being All Things to All People,['7015096'],[],[],[],[]
18603,"['37491', '26222958', '824768', '118776', '131119', '7092490', '483151', '84218', '8528548', '1103878', '25834305', '13413506', '73071', '582832', '6715880', '7552074', '8192444', '8700719']",2006.0,The Mercy of Thin Air,['11195'],[],[],[],[]
18600,"['833312', '306659', '40175', '154924', '51554', '1895', '118565', '295297', '141162', '898670', '1376687', '112033', '121410', '925367', '318754', '318756', '18566', '523544']",2004.0,Touching the Void: The True Story of One Man's Miraculous Survival,['11193'],[],[],[],[]
18607,"['925367', '154924', '51554', '118565', '454236', '40175', '1924981', '18600', '139069', '401514', '30231750', '1895', '537375', '7942612', '523544', '13149874', '18566', '18562']",,Into Thin Air: A Personal Account of the Mount Everest Disaster,['1235'],[],[],[],[]
18604,"['173217', '2200826', '52524', '78726', '8198230', '295369', '373562', '211272', '17861495', '1022171', '242625', '1318635', '1173286', '1044031', '3039744', '1161943', '1059285']",2006.0,"Out of Thin Air: Dinosaurs, Birds, and Earth's Ancient Atmosphere",['28065'],['3857933'],[],[],[]
1840718,[],2005.0,The Tree House,['117633'],[],[],[],[]
1499640,[],2005.0,Whetstone,['211229'],[],[],[],[]
137918,"['2034321', '82676', '549742', '22562', '269430', '179892', '2359423', '278194', '253635', '408955', '4066164', '8662826', '3685620', '6114974', '6001372', '2177563', '421518', '569638']",,"More, Now, Again: A Memoir of Addiction",['4370'],[],[],[],[]
1458637,[],2005.0,Fodor's Japan,"['2954440', '2798993', '4511332', '170012']",[],[],[],[]
43278,"['164842', '795695', '81049', '415595', '287818', '1247317', '3148320', '573955', '129651', '5967680', '82242', '855658', '840918', '31222', '4545561', '2314689', '428864', '10373612']",1997.0,Creating a Life Worth Living,['24365'],[],[],[],[]
43274,"['1069864', '186876', '547501', '12295170', '761332', '498885', '82833', '319234', '272781', '107470', '238807', '991634', '3152916', '13529121', '230248', '5978146', '20819712']",2005.0,How to Get a Date Worth Keeping,['1114699'],[],[],[],[]
392978,[],2006.0,Creating Sketchbooks for Embroiderers and Textile Artists,['223251'],[],[],[],[]
119990,"['626854', '13319956', '1773848', '832830', '1415743', '94702', '304806', '12157710', '640018', '8805449', '606001', '379202', '1047347', '1382560', '968863', '955166', '633181', '107187']",,Sarah Canary,['1448'],[],[],[],[]
119993,"['17654681', '3536802', '15793660', '9478591', '20611840', '10061270', '34068524', '133622', '155147', '23920306', '22756369', '16178427', '26187256', '2927189', '67727', '18049960', '469958', '16129276']",2002.0,Sister Noon,['1448'],[],[],[],[]
83008,[],2007.0,The Silence of the Rational Center,"['47416', '47415']",[],[],[],[]
1554111,"['472082', '18846286', '6465201', '615948', '12329718', '4711215', '665812', '32068', '13455056', '13449918', '8701999', '3746621', '1030179', '2041674', '6617326', '574133']",2006.0,Pauline's Passion and Punishment,['1315'],[],[],[],[]
200897,"['199857', '21089', '12550227', '199743', '13595656', '200893', '24612638', '1403673', '21088', '7173399', '14949973', '220973', '3189412', '1823457', '2005181']",,Friends: Making Them & Keeping Them [With 5 Mini Friendship Posters],['12366'],['841062'],[],[],[]
200896,"['5420226', '4696422', '200911', '6131726', '200903', '4520292', '523761', '722996', '200943', '12455938']",2007.0,The Light in the Cellar: A Molly Mystery,['51178'],[],[],[],[]
200894,"['200893', '200910', '199857', '6147113', '21089', '200896', '722958', '242748', '9781307']",2004.0,Mini Mysteries: 20 Tricky Tales to Untangle,['88412'],['183770'],[],['21271'],[]
200892,"['2104325', '200940', '498917', '200908', '200910', '722996', '6882177', '976423', '114689', '89148', '1840745', '200924', '10774879']",2007.0,Nicki,['117184'],['654066'],[],[],[]
83002,"['352083', '821171', '6441338', '144256', '224693', '13062034', '106369', '840074', '23322', '1269896', '2669192', '49231', '1105394', '15894632', '21841140', '678658', '1084219']",2008.0,Silence of the Heart: Dialogues with Robert Adams,['1419018'],[],[],[],[]
16811,"['707225', '440822', '1513343', '387159', '1439770', '821262', '13541237', '60560', '17307602', '546611', '1295028', '149261', '619040', '7662062', '14045']",2001.0,My Guru And His Disciple,['10229'],[],[],[],[]
16810,"['16113', '722367', '3068', '380364', '97333', '771507', '304344', '366524', '24835', '126583', '91494', '11324', '40722', '531262', '18452', '577283', '113441']",1963.0,The Berlin Stories: The Last of Mr Norris/Goodbye to Berlin,['10229'],[],[],[],[]
62863,[],,La Frontera Indómita: En Torno A La Construcción Y Defensa Del Espacio Poético,['35314'],[],[],[],[]
59854,"['59860', '82811', '7112487', '926216', '219172', '1613726', '6287877', '1519289', '16739', '124107', '237181', '306657', '18431', '3282074', '1643607', '431386', '750867']",,Secrets,['14255'],[],[],[],[]
59855,"['59860', '82811', '16247226', '431316', '9977014', '15067624', '18431', '23843932', '114167', '297223', '690329', '13575045', '21942834', '14137264', '254990', '6303675']",1994.0,Golden Moments. Danielle Steel,['14255'],[],[],[],[]
59857,"['585769', '59860', '82811', '1501697', '688485', '236978', '2460723', '7870068', '135429', '7548971', '2856869', '984658', '7576494', '130098', '7030050', '385287', '6647778', '2413342']",2005.0,Second Chance,['14255'],[],[],[],[]
59858,"['59860', '2148822', '247897', '82811', '572628', '431436', '3052870', '3326781', '1311202', '12476872']",1991.0,Going Home,['14255'],[],[],['509460'],[]
1003477,"['88760', '529260', '1132158', '50661', '16159301', '449736', '264431', '603282', '271300', '528994', '567029', '3154411', '16155041']",1999.0,"A Walk Through the Fire (Sharon McCone, #19)",['644'],[],[],[],[]
24236,"['15803093', '2905424', '333512', '169293', '6921118', '13046593', '13543257', '41659', '2130810', '3573569', '7745639', '668170', '6681078', '563368', '290477', '312231', '13436378']",2005.0,"Boys in Control (Boy/Girl Battle, #9)",['13608'],[],[],[],[]
34200,"['640565', '1182117', '899173', '34201', '614121', '196329', '123659', '34202', '589904', '421044', '27297', '57859', '31824', '870160', '767642', '111410']",2004.0,The Complete I Ching: The Definitive Translation,['5158478'],[],[],[],['19278']
34203,"['421044', '899173', '147312', '51984', '213162', '1995521', '64709', '761025', '734023', '31864', '425039', '258064', '548621', '779822', '408575']",2005.0,The Taoist I Ching,[],[],[],[],['7481425']
1480529,[],,So You Want to Adopt...Now What?: A Practical Guide for Navigating the Adoption Process,['2969362'],[],[],[],[]
38560,"['128496', '179177', '6931390', '7517712', '1371132', '7824102', '96818', '2241870', '9764987', '7143047', '6425115', '470878', '11923', '9467205', '20763659', '10948190']",2006.0,Vegas Bites: A Werewolf Romance Anthology,"['1356336', '95295', '1834164', '21698']",[],[],[],[]
130509,"['2207258', '954456', '8335305', '6329554', '6583221', '24874361', '837297', '869436', '72457', '255878', '1497918', '855004', '138848', '2009106', '24874336', '24874449', '330265', '7662095']",2004.0,The Stranger at the Palazzo d'Oro,['9599'],[],[],[],[]
130507,"['52620', '35058', '4620058', '931868', '1182546', '1382088', '1123563', '17423086', '606323', '895055', '707625', '3244369', '1788109', '427788', '25016', '3328395', '286916', '293207']",1994.0,To the Ends of the Earth: The Selected Travels,['9599'],[],[],[],[]
420031,"['7628', '5845', '126603', '16111', '517570', '210834', '778463', '126512', '45195', '59144', '190576', '188454', '7805', '470825', '11012', '53064', '50798', '188458']",2007.0,Heart of Darkness,['3345'],[],[],"['66939', '81401']",[]
908558,"['1846109', '486444', '220452', '1256703', '693411', '89179', '239591', '194638', '111464', '393129', '401422', '1143208', '381629', '323208', '827326', '2782140', '1203763', '105024']",,Headlong,['57501'],[],[],[],[]
167731,[],2007.0,"The Pension Puzzle: Your Complete Guide to Government Benefits, Rrsps, and Employer Plans","['97655', '60610']",[],[],[],[]
2230206,[],,Key Weirder,['436181'],[],[],[],[]
617237,"['102247', '60134', '57097', '106334', '468144', '2894871', '77148', '1129095', '1297709']",1986.0,"The Champion of Garathorm (The Chronicles of Castle Brass, #2)",['16939'],[],[],[],[]
617233,"['464043', '1300802', '1402910', '1315112', '1695610', '1895287', '40884', '977474', '1549867', '845587', '434219', '1911349', '35160', '743413', '939227', '3005809', '757061']",1989.0,"Brother Berserker (Berserker, #2)",['10082'],[],[],[],[]
398103,[],1986.0,A Lion for Love: A Critical Biography of Stendhal,"['62157', '225843']",[],[],[],[]
1963153,[],2001.0,Blaze,['65686'],[],[],[],[]
761811,"['49581', '648729', '370178', '414529', '447175', '2256290', '162921']",1973.0,The Turquoise Lament,['24690'],[],[],[],[]
806773,[],1994.0,The Distance Between Us,['127347'],[],[],[],[]
761819,"['346206', '1780186', '2549392', '283238', '129598', '112503', '667675', '10189505', '17349048', '101274', '615428', '164085', '17674977', '40665', '7859184', '191241', '6374049']",1997.0,But Beautiful: A Book About Jazz,['2279'],[],[],[],[]
535224,[],,Snoopy Features as Master of Disguise,['209672'],[],[],[],[]
175249,"['856271', '128639', '6109239', '1895918', '964990', '95233', '22620190', '212351', '21831', '1169991', '8544259', '1207542', '1032302', '21276', '611396', '9306085', '7171453', '43682']",2005.0,Bad Men,['38951'],[],[],[],[]
910578,"['925775', '118192', '3433301', '1001309', '683006', '124893', '1136604', '177983', '67719', '3664', '114550', '79930', '23050', '1008335', '441142', '277534', '18377996', '373967']",2004.0,The Double,['1285555'],[],[],[],[]
910579,"['6632912', '23645681', '8621741', '1249542', '12146952', '18529572', '8293532', '1129506', '25785329', '773101', '25373768', '28483427', '56165', '25437190', '15747331', '20127513']",2008.0,The Feel Of Steel,['332165'],[],[],[],[]
910576,"['176839', '409991', '77554', '41193', '63461', '127393', '5205', '84512', '292408', '15796', '160251', '3901', '12738', '576666', '659388', '651858']",1986.0,The Accidental Tourist,['457'],[],[],[],[]
15676,"['64949', '3335519', '434961', '3336182', '157533', '286477', '6556', '2991563']",2002.0,Strangers,['9355'],[],[],[],[]
15677,"['439162', '591354', '437856', '56616', '140590', '1946070', '19161905', '648640', '102066', '309434', '213980', '459421', '439283', '30007', '166912', '565816', '7147962', '2008348']",2001.0,Strangers on a Train,['7622'],[],[],[],[]
